"","values","value2"
"992",0.0098,0.0098
"993",0.1366,0.1366
"994",0.0099,0.0099
"995",0.14285,0.14285
"996",0.011,0.011
"997",0.0986,0.0986
"998",0.0427,0.0427
"999",0.033,0.033
"1000",0.0373,0.0373
"1001",0.0128,0.0128
"1002",0.0109,0.0109
"1003",0.0114,0.0114
"1004",0.011,0.011
"1005",0.0119,0.0119
"1006",0.007,0.007
"1007",0.00875,0.00875
"1008",0.0077,0.0077
"1009",0.0116,0.0116
"1010",0.0103,0.0103
"1011",0.01045,0.01045
"1012",0.0063,0.0063
"1013",0.01525,0.01525
"1014",0.0086,0.0086
"1015",0.1133,0.1133
"1016",0.0122,0.0122
"1017",NA,NA
"1018",0.08055,0.08055
"1019",0.0166,0.0166
"1020",0.11705,0.11705
"1021",0.0098,0.0098
"1022",0.0583,0.0583
"1023",0.031,0.031
"1024",0.0209,0.0209
"1025",0.0149,0.0149
"1026",0.02415,0.02415
"1027",0.0103,0.0103
"1028",0.01385,0.01385
"1029",0.0063,0.0063
"1030",0.01425,0.01425
"1031",0.0095,0.0095
"1032",0.0092,0.0092
"1033",0.0052,0.0052
"1034",0.01215,0.01215
"1035",0.0067,0.0067
"1036",0.0168,0.0168
"1037",0.0069,0.0069
"1038",0.01015,0.01015
"1039",0.0054,0.0054
"1040",0.01005,0.01005
"1041",0.0055,0.0055
"1042",0.0371,0.0371
"1043",0.0077,0.0077
"1044",0.09235,0.09235
"1045",0.0176,0.0176
"1046",0.1128,0.1128
"1047",0.0169,0.0169
"1048",0.05845,0.05845
"1049",0.0199,0.0199
"1050",0.11405,0.11405
"1051",0.0507,0.0507
"1052",0.0452,0.0452
"1053",0.0609,0.0609
"1054",0.0537,0.0537
"1055",0.0245,0.0245
"1056",0.0484,0.0484
"1057",0.0246,0.0246
"1058",0,0.012
"1059",0,0.012
"1060",0,0.01
"1061",0,0.01
"1062",NA,NA
"1063",NA,NA
"1064",0.148,0.148
"1065",0.036,0.036
"1066",0,0.005
"1067",0.018,0.018
"1068",0,0.005
"1069",0,0.005
"1070",0.016,0.016
"1071",0.021,0.021
"1072",0.006,0.006
"1073",0.015,0.015
"1074",0.007,0.007
"1075",0.089,0.089
"1076",0.011,0.011
"1077",0.014,0.014
"1078",0.048,0.048
"1079",0.021,0.021
"1080",0.042,0.042
"1081",0,0.005
"1082",0.072,0.072
"1083",0.016,0.016
"1084",0.075,0.075
"1085",0.008,0.008
"1086",0.041,0.041
"1087",0.005,0.005
"1088",0.042,0.042
"1089",0.017,0.017
"1090",0.074,0.074
"1091",0.008,0.008
"1092",0.013,0.013
"1093",0.011,0.011
"1094",0.016,0.016
"1095",0.035,0.035
"1096",0.014,0.014
"1097",0.011,0.011
"1098",0,0.005
"1099",0.007,0.007
"1100",NA,NA
"1101",0.009,0.009
"1102",0.06,0.06
"1103",0.005,0.005
"1104",0.01,0.01
"1105",0.018,0.018
"1106",0,0.005
"1107",0,0.005
