"","values","value2"
"1103",0,0.0016
"1104",0.0086,0.0086
"1105",0,0.0016
"1106",0.0086,0.0086
"1107",0,0.0016
"1108",0.0022,0.0022
"1109",0,0.0016
"1110",0.0031,0.0031
"1111",0,0.0016
"1112",0,0.0016
"1113",0.0042,0.0042
"1114",0.0021,0.0021
"1115",0.0042,0.0042
"1116",0.0038,0.0038
"1117",0.0142,0.0142
"1118",0,0.0016
"1119",0.0455,0.0455
"1120",0.0021,0.0021
"1121",0.083,0.083
"1122",0.0031,0.0031
"1123",0.0355,0.0355
"1124",0.0018,0.0018
"1125",0.0137,0.0137
"1126",0,0.0016
"1127",0.0263,0.0263
"1128",0.0037,0.0037
"1129",0.0186,0.0186
"1130",0.0029,0.0029
"1131",0.0197,0.0197
"1132",0.008,0.008
"1133",0.0157,0.0157
"1134",0.0021,0.0021
"1135",0.0103,0.0103
"1136",0,0.0016
"1137",0.0019,0.0019
"1138",0.0017,0.0017
"1139",0.0034,0.0034
"1140",0.0024,0.0024
"1141",0,0.0016
"1142",0.0025,0.0025
"1143",0,0.0016
"1144",0,0.0016
"1145",0.0027,0.0027
"1146",0.0026,0.0026
"1147",0.0027,0.0027
"1148",0.0018,0.0018
"1149",0.0023,0.0023
"1150",0.0063,0.0063
"1151",0.0061,0.0061
"1152",0.003,0.003
"1153",0.0126,0.0126
"1154",0.0043,0.0043
"1155",0.045,0.045
"1156",0.005,0.005
"1157",0.069,0.069
"1158",0.0138,0.0138
"1159",0.0116,0.0116
"1160",0,0.0016
"1161",0.0475,0.0475
"1162",0.0056,0.0056
"1163",0.0732,0.0732
"1164",0.0022,0.0022
"1165",0.0385,0.0385
"1166",0,0.0016
"1167",0.065,0.065
"1168",0,0.0016
"1169",0.0075,0.0075
"1170",0.0014,0.0014
"1171",0.0062,0.0062
"1172",0.0018,0.0018
"1173",0.0108,0.0108
"1174",0.0051,0.0051
"1175",0.0046,0.0046
"1176",0.0013,0.0013
"1177",0.002,0.002
"1178",0.0018,0.0018
"1179",0.0015,0.0015
"1180",0.0011,0.0011
"1181",0.0042,0.0042
"1182",0.0016,0.0016
"1183",0.0028,0.0028
"1184",0,6e-04
"1185",0.0017,0.0017
"1186",0.0011,0.0011
"1187",0.0014,0.0014
"1188",0.0011,0.0011
"1189",0.0029,0.0029
"1190",0.0021,0.0021
"1191",0.003,0.003
"1192",0.0033,0.0033
"1193",0.0262,0.0262
"1194",0.0031,0.0031
"1195",0.0191,0.0191
"1196",0.0032,0.0032
"1197",0.006,0.006
"1198",0.0023,0.0023
"1199",0.0235,0.0235
"1200",0.001,0.001
"1201",0.0196,0.0196
"1202",0.008,0.008
"1203",0.0621,0.0621
"1204",0.0016,0.0016
"1205",0.0356,0.0356
"1206",0.0014,0.0014
"1207",0.0112,0.0112
"1208",0.001,0.001
"1209",0.0188,0.0188
"1210",0.0015,0.0015
"1211",0.0161,0.0161
"1212",0.0013,0.0013
"1213",0.004,0.004
"1214",0.0013,0.0013
"1215",0.0056,0.0056
"1216",0.0011,0.0011
"1217",0.0034,0.0034
"1218",0.0032,0.0032
"1219",0.0024,0.0024
"1220",9e-04,9e-04
"1221",0.0025,0.0025
"1222",0.0017,0.0017
"1223",0.0021,0.0021
"1224",0.0013,0.0013
"1225",0.0041,0.0041
"1226",0.0015,0.0015
"1227",0.0038,0.0038
"1228",0.0026,0.0026
"1229",0.004,0.004
"1230",0.0013,0.0013
"1231",0.0031,0.0031
"1232",0.0127,0.0127
"1233",0.0043,0.0043
"1234",0.004,0.004
"1235",0.0102,0.0102
"1236",0.0073,0.0073
"1237",0.0274,0.0274
"1238",0.003,0.003
"1239",0.0711,0.0711
"1240",0.0046,0.0046
"1241",0.0312,0.0312
"1242",0.0075,0.0075
"1243",0.0471,0.0471
"1244",0.0028,0.0028
"1245",0.0174,0.0174
"1246",0.0145,0.0145
"1247",0.0315,0.0315
"1248",0.0049,0.0049
"1249",0.0146,0.0146
"1250",0.001,0.001
"1251",0.0125,0.0125
"1252",0.0024,0.0024
"1253",0.0162,0.0162
"1254",0.0028,0.0028
"1255",0.0023,0.0023
"1256",0.0033,0.0033
"1257",0.0046,0.0046
"1258",0.0013,0.0013
"1259",0.0054,0.0054
"1260",0.002,0.002
"1261",0.0079,0.0079
"1262",0.0028,0.0028
"1263",0.0036,0.0036
"1264",0.0017,0.0017
"1265",0.0034,0.0034
"1266",0.0016,0.0016
"1267",0.0038,0.0038
"1268",0.0043,0.0043
"1269",0.0088,0.0088
"1270",0.0039,0.0039
"1271",0.0415,0.0415
"1272",0.0017,0.0017
"1273",0.0042,0.0042
"1274",0.0039,0.0039
"1275",0.003,0.003
"1276",0.0017,0.0017
"1277",0.0301,0.0301
"1278",0.0048,0.0048
"1279",0.0395,0.0395
"1280",0.0029,0.0029
"1281",0.0417,0.0417
"1282",0.0042,0.0042
"1283",0.0152,0.0152
"1284",0.0099,0.0099
"1285",0.0127,0.0127
"1286",0.0038,0.0038
"1287",0.0333,0.0333
"1288",0.0037,0.0037
"1289",0.0452,0.0452
"1290",0.0093,0.0093
"1291",0.0716,0.0716
"1292",0.0026,0.0026
"1293",0.0112,0.0112
"1294",0.003,0.003
"1295",0.0469,0.0469
"1296",0.0047,0.0047
"1297",0.0125,0.0125
"1298",0.0091,0.0091
"1299",0.0258,0.0258
"1300",0.0086,0.0086
"1301",0.0033,0.0033
"1302",0.0017,0.0017
"1303",0.0224,0.0224
"1304",0.0028,0.0028
"1305",0.0051,0.0051
"1306",0.0037,0.0037
"1307",0.0072,0.0072
"1308",0.0031,0.0031
"1309",0.0049,0.0049
"1310",0.0062,0.0062
"1311",0.005,0.005
"1312",0.0016,0.0016
"1313",0.0031,0.0031
"1314",0.0032,0.0032
"1315",0.0025,0.0025
"1316",0.0025,0.0025
"1317",0.0028,0.0028
"1318",0.0032,0.0032
"1319",0.0029,0.0029
"1320",0.0034,0.0034
"1321",0.0061,0.0061
"1322",0.0069,0.0069
"1323",0.0028,0.0028
"1324",0.0042,0.0042
"1325",0.0039,0.0039
"1326",0.003,0.003
"1327",0.0024,0.0024
"1328",0.0016,0.0016
"1329",0.002,0.002
"1330",0.0023,0.0023
"1331",0.0019,0.0019
"1332",0.0027,0.0027
"1333",0.003,0.003
"1334",0.0023,0.0023
"1335",0.003,0.003
"1336",0.0018,0.0018
"1337",0.0024,0.0024
"1338",0.001,0.001
"1339",0.0032,0.0032
"1340",0.0034,0.0034
"1341",0.0016,0.0016
"1342",9e-04,9e-04
"1343",0.0043,0.0043
"1344",0.0011,0.0011
"1345",0.0039,0.0039
"1346",0.0031,0.0031
"1347",0.0052,0.0052
"1348",0.002,0.002
"1349",0.0049,0.0049
"1350",0.004,0.004
"1351",0.0144,0.0144
"1352",0.0036,0.0036
"1353",0.0179,0.0179
"1354",0.0034,0.0034
"1355",0.0306,0.0306
"1356",0.0023,0.0023
"1357",0.0289,0.0289
"1358",0.0036,0.0036
"1359",0.042,0.042
"1360",0.0082,0.0082
"1361",0.0493,0.0493
"1362",0.0021,0.0021
"1363",0.0812,0.0812
"1364",0.0026,0.0026
"1365",0.0232,0.0232
"1366",0.0018,0.0018
"1367",0.0314,0.0314
"1368",0.0043,0.0043
"1369",0.0525,0.0525
"1370",0.0029,0.0029
"1371",0.0562,0.0562
"1372",0.0024,0.0024
"1373",0.0164,0.0164
"1374",0.0114,0.0114
"1375",0.0199,0.0199
"1376",0.0105,0.0105
"1377",0.0217,0.0217
"1378",0.0015,0.0015
"1379",0.0053,0.0053
"1380",0.0031,0.0031
"1381",0.0118,0.0118
"1382",0.0011,0.0011
"1383",0.0029,0.0029
"1384",0.0019,0.0019
"1385",0.0101,0.0101
"1386",0.0023,0.0023
"1387",0.0076,0.0076
"1388",0.0036,0.0036
"1389",0.0089,0.0089
"1390",0.0031,0.0031
"1391",0.0057,0.0057
"1392",0.0024,0.0024
"1393",0.0118,0.0118
"1394",0.0022,0.0022
"1395",0.0063,0.0063
"1396",0.0053,0.0053
"1397",0.003,0.003
"1398",0.0027,0.0027
"1399",0.0037,0.0037
"1400",0.0026,0.0026
"1401",0.0011,0.0011
"1402",0.0012,0.0012
"1403",0.0016,0.0016
"1404",0.0018,0.0018
"1405",0.0032,0.0032
"1406",0.0032,0.0032
"1407",0.0024,0.0024
"1408",0.0032,0.0032
"1409",0.0021,0.0021
"1410",0.0015,0.0015
"1411",0.0027,0.0027
"1412",0.0011,0.0011
"1413",0.0108,0.0108
"1414",0.0017,0.0017
"1415",0.0033,0.0033
"1416",0.002,0.002
"1417",0.004,0.004
"1418",0.0018,0.0018
"1419",0.0045,0.0045
"1420",0.0029,0.0029
"1421",0.0134,0.0134
"1422",0.0045,0.0045
"1423",0.0328,0.0328
"1424",0.0017,0.0017
"1425",0.0357,0.0357
"1426",0.0021,0.0021
"1427",0.0177,0.0177
"1428",0.0031,0.0031
"1429",0.0471,0.0471
"1430",0.0054,0.0054
"1431",0.0214,0.0214
"1432",0.007,0.007
"1433",0.0163,0.0163
"1434",0.0015,0.0015
"1435",0.0101,0.0101
"1436",0.0024,0.0024
"1437",0.0129,0.0129
"1438",0.0027,0.0027
"1439",0.006,0.006
"1440",0.0035,0.0035
"1441",0.0029,0.0029
"1442",0.002,0.002
"1443",0.0047,0.0047
"1444",0.0033,0.0033
"1445",0.0023,0.0023
"1446",0.0062,0.0062
"1447",0.0035,0.0035
"1448",0.0016,0.0016
"1449",0.0064,0.0064
"1450",0.0025,0.0025
"1451",0.0099,0.0099
"1452",0.0029,0.0029
"1453",0.0062,0.0062
"1454",0.0025,0.0025
"1455",0.0068,0.0068
"1456",0.0035,0.0035
"1457",0.0067,0.0067
"1458",0.0029,0.0029
"1459",0.0145,0.0145
"1460",0.0067,0.0067
"1461",0.04,0.04
"1462",0.0045,0.0045
"1463",0.0584,0.0584
"1464",0.003,0.003
"1465",0.0853,0.0853
"1466",0.0032,0.0032
"1467",0.0395,0.0395
"1468",0.0059,0.0059
"1469",0.0615,0.0615
"1470",0.0035,0.0035
"1471",0.0201,0.0201
"1472",0.0016,0.0016
"1473",0.0085,0.0085
"1474",0.0036,0.0036
"1475",0.0101,0.0101
"1476",0.0053,0.0053
"1477",0.0065,0.0065
"1478",0.0031,0.0031
"1479",0.0031,0.0031
"1480",0.0019,0.0019
"1481",0.0033,0.0033
"1482",0.0013,0.0013
"1483",0.0041,0.0041
"1484",0.0025,0.0025
"1485",0.005,0.005
"1486",0.002,0.002
"1487",0.0051,0.0051
"1488",0.0025,0.0025
"1489",0.0062,0.0062
"1490",0.002,0.002
"1491",0.0098,0.0098
"1492",0.0025,0.0025
"1493",0.0033,0.0033
"1494",0.0028,0.0028
"1495",0.0079,0.0079
"1496",0.0073,0.0073
"1497",0.0071,0.0071
"1498",0.0045,0.0045
"1499",0.0076,0.0076
"1500",0.0026,0.0026
"1501",0.0369,0.0369
"1502",0.0071,0.0071
"1503",0.0567,0.0567
"1504",0.0019,0.0019
"1505",0.0283,0.0283
"1506",0.0036,0.0036
"1507",0.0554,0.0554
"1508",0.0021,0.0021
"1509",0.0295,0.0295
"1510",0.0015,0.0015
"1511",0.0278,0.0278
"1512",0.0033,0.0033
"1513",0.0294,0.0294
"1514",0.0058,0.0058
"1515",0.0158,0.0158
"1516",0.0026,0.0026
"1517",0.017,0.017
"1518",0.0015,0.0015
"1519",0.007,0.007
"1520",0.0022,0.0022
"1521",0.0033,0.0033
"1522",0.0042,0.0042
"1523",0.0023,0.0023
"1524",9e-04,9e-04
"1525",0.0044,0.0044
"1526",0.0012,0.0012
"1527",0.0034,0.0034
"1528",0.0018,0.0018
"1529",0.0038,0.0038
"1530",0.006,0.006
"1531",0.0038,0.0038
"1532",0.0041,0.0041
"1533",0.002,0.002
"1534",0.0024,0.0024
"1535",0.0046,0.0046
"1536",0.002,0.002
"1537",0.0109,0.0109
"1538",0.0031,0.0031
"1539",0.0114,0.0114
"1540",0.0038,0.0038
"1541",0.0253,0.0253
"1542",0.0052,0.0052
"1543",0.0679,0.0679
"1544",0.0089,0.0089
"1545",0.1013,0.1013
"1546",0.0094,0.0094
"1547",0.0289,0.0289
"1548",0.0011,0.0011
"1549",0.0489,0.0489
"1550",0.0014,0.0014
"1551",0.0362,0.0362
"1552",0.0099,0.0099
"1553",0.0169,0.0169
"1554",0.0011,0.0011
"1555",0.0093,0.0093
"1556",9e-04,9e-04
"1557",0.0047,0.0047
"1558",0.0044,0.0044
"1559",0.0024,0.0024
"1560",0.0033,0.0033
"1561",0.0041,0.0041
"1562",0.0046,0.0046
"1563",0.0025,0.0025
"1564",0.0096,0.0096
"1565",0.0068,0.0068
"1566",0.002,0.002
"1567",0.0026,0.0026
"1568",0.0012,0.0012
"1569",0.0053,0.0053
"1570",0.0014,0.0014
"1571",0.0016,0.0016
"1572",0.0011,0.0011
"1573",0.0079,0.0079
"1574",0.0064,0.0064
"1575",0.0319,0.0319
"1576",0.0066,0.0066
"1577",0.0245,0.0245
"1578",0.0049,0.0049
"1579",0.0614,0.0614
"1580",0.0059,0.0059
"1581",0.0474,0.0474
"1582",0.0039,0.0039
"1583",0.0487,0.0487
"1584",0.0017,0.0017
"1585",0.0679,0.0679
"1586",0.0091,0.0091
"1587",0.0099,0.0099
"1588",0.0185,0.0185
"1589",0.0025,0.0025
"1590",0.0023,0.0023
"1591",0.0014,0.0014
"1592",0.0016,0.0016
"1593",0,0.004
"1594",0,0.004
"1595",0.018,0.018
"1596",0.004,0.004
"1597",0.0049,0.0049
"1598",0.0026,0.0026
"1599",0.0032,0.0032
"1600",0.0038,0.0038
"1601",0.0046,0.0046
"1602",0.0014,0.0014
"1603",0.0036,0.0036
"1604",0.002,0.002
"1605",0.0071,0.0071
"1606",0.0028,0.0028
"1607",0.0064,0.0064
"1608",0.0012,0.0012
"1609",0.0452,0.0452
"1610",0.0013,0.0013
"1611",0.0575,0.0575
"1612",0.004,0.004
"1613",0.0295,0.0295
"1614",0.0013,0.0013
"1615",0.0725,0.0725
"1616",0.0044,0.0044
"1617",0.0289,0.0289
"1618",0.0047,0.0047
"1619",0.0195,0.0195
"1620",0.0022,0.0022
"1621",0.0034,0.0034
"1622",0.0018,0.0018
"1623",0.0046,0.0046
"1624",0.0012,0.0012
"1625",0.005,0.005
"1626",0.005,0.005
"1627",0.008,0.008
"1628",0.008,0.008
"1629",0.0016,0.0016
"1630",0.0021,0.0021
"1631",0.0025,0.0025
"1632",0.0011,0.0011
"1633",0.0016,0.0016
"1634",0.0011,0.0011
"1635",0.0027,0.0027
"1636",0.0023,0.0023
"1637",0.006,0.006
"1638",0.0014,0.0014
"1639",0.011,0.011
"1640",0.0057,0.0057
"1641",0.0317,0.0317
"1642",0.0046,0.0046
"1643",0.0546,0.0546
"1644",0.0019,0.0019
"1645",0.0732,0.0732
"1646",0.0048,0.0048
"1647",0.0405,0.0405
"1648",0.005,0.005
"1649",0.086,0.086
"1650",0.0099,0.0099
"1651",0.0125,0.0125
"1652",0.006,0.006
"1653",0.0072,0.0072
"1654",0.0017,0.0017
"1655",0.0039,0.0039
"1656",0.0018,0.0018
"1657",0.0026,0.0026
"1658",0.0022,0.0022
"1659",0.0027,0.0027
"1660",0.0024,0.0024
"1661",0.0022,0.0022
"1662",0.0023,0.0023
"1663",0.0034,0.0034
"1664",0.0021,0.0021
"1665",0.0042,0.0042
"1666",0.0039,0.0039
"1667",0.0086,0.0086
"1668",0.0044,0.0044
"1669",0.0106,0.0106
"1670",0.0055,0.0055
"1671",0.0257,0.0257
"1672",0.0056,0.0056
"1673",0.0711,0.0711
"1674",0.0019,0.0019
"1675",0.0587,0.0587
"1676",0.0031,0.0031
"1677",0.0801,0.0801
"1678",0.0032,0.0032
"1679",0.0236,0.0236
"1680",0.0037,0.0037
"1681",0.0261,0.0261
"1682",0.0023,0.0023
"1683",0.0216,0.0216
"1684",0.0063,0.0063
"1685",0.0061,0.0061
"1686",0.0019,0.0019
"1687",0.0018,0.0018
"1688",0.0014,0.0014
"1689",0.0016,0.0016
"1690",9e-04,9e-04
"1691",0.0028,0.0028
"1692",0.0012,0.0012
"1693",0.0035,0.0035
"1694",0.0015,0.0015
"1695",0.005,0.005
"1696",0.0055,0.0055
"1697",0.0031,0.0031
"1698",9e-04,9e-04
"1699",0.0354,0.0354
"1700",0.0046,0.0046
"1701",NA,NA
"1702",0.0017,0.0017
"1703",0.0411,0.0411
"1704",0.0043,0.0043
"1705",0.0483,0.0483
"1706",0.0123,0.0123
"1707",0.0571,0.0571
"1708",0.0063,0.0063
"1709",0.0387,0.0387
"1710",0.013,0.013
"1711",0.071,0.071
"1712",0.0032,0.0032
"1713",0.0274,0.0274
"1714",0.0027,0.0027
"1715",0.02,0.02
"1716",0.0055,0.0055
"1717",0.0053,0.0053
"1718",0.0018,0.0018
"1719",0.0025,0.0025
"1720",0.0018,0.0018
"1721",0.0031,0.0031
"1722",0.0022,0.0022
"1723",0.004,0.004
"1724",0.0017,0.0017
"1725",0.0019,0.0019
"1726",0.0015,0.0015
"1727",0.0027,0.0027
"1728",0.0015,0.0015
"1729",0.0036,0.0036
"1730",0.0072,0.0072
"1731",0.0117,0.0117
"1732",0.0023,0.0023
"1733",0.0122,0.0122
"1734",0.0098,0.0098
"1735",0.0517,0.0517
"1736",0.0057,0.0057
"1737",0.0301,0.0301
"1738",0.0031,0.0031
"1739",0.0369,0.0369
"1740",0.0027,0.0027
"1741",0.0412,0.0412
"1742",0.0057,0.0057
"1743",0.0519,0.0519
"1744",0.0055,0.0055
"1745",0.0225,0.0225
"1746",0.0029,0.0029
"1747",0.0061,0.0061
"1748",0.0025,0.0025
"1749",0.0044,0.0044
"1750",0.0019,0.0019
"1751",0.002,0.002
"1752",0.0018,0.0018
"1753",0.0014,0.0014
"1754",9e-04,9e-04
"1755",0.0019,0.0019
"1756",0.0012,0.0012
"1757",0.002,0.002
"1758",0.0014,0.0014
"1759",0.0018,0.0018
"1760",0.0015,0.0015
"1761",0.0042,0.0042
"1762",0.0061,0.0061
"1763",0.0039,0.0039
"1764",0.003,0.003
"1765",0.0073,0.0073
"1766",0.0029,0.0029
"1767",0.0395,0.0395
"1768",0.0054,0.0054
"1769",0.0556,0.0556
"1770",0.0028,0.0028
"1771",0.0601,0.0601
"1772",0.016,0.016
"1773",0.0472,0.0472
"1774",0.0099,0.0099
"1775",0.0443,0.0443
"1776",0.0033,0.0033
"1777",0.021,0.021
"1778",0.0148,0.0148
"1779",0.0162,0.0162
"1780",0.0023,0.0023
"1781",0.0015,0.0015
"1782",0.0028,0.0028
"1783",0.0023,0.0023
"1784",0.0018,0.0018
"1785",0.0027,0.0027
"1786",0.0013,0.0013
"1787",0.0029,0.0029
"1788",0.0026,0.0026
"1789",0.002,0.002
"1790",0.0017,0.0017
"1791",0.0057,0.0057
"1792",0.0026,0.0026
"1793",0.0055,0.0055
"1794",0.0034,0.0034
"1795",0.003,0.003
"1796",0.0018,0.0018
"1797",0.0252,0.0252
"1798",0.0027,0.0027
"1799",0.034,0.034
"1800",0.0033,0.0033
"1801",0.0562,0.0562
"1802",0.0039,0.0039
"1803",0.0899,0.0899
"1804",0.0169,0.0169
"1805",0.091,0.091
"1806",0.0037,0.0037
"1807",0.0766,0.0766
"1808",0.012,0.012
"1809",0.0218,0.0218
"1810",0.0052,0.0052
"1811",0.0313,0.0313
"1812",0.0049,0.0049
"1813",0.0156,0.0156
"1814",0.0069,0.0069
"1815",0.003,0.003
"1816",0.0041,0.0041
"1817",0.0047,0.0047
"1818",0.003,0.003
"1819",0.0032,0.0032
"1820",0.0013,0.0013
"1821",0.003,0.003
"1822",0.0011,0.0011
"1823",0.0047,0.0047
"1824",0.0017,0.0017
"1825",0.0092,0.0092
"1826",0.0015,0.0015
"1827",0.0065,0.0065
"1828",0.0038,0.0038
"1829",0.0059,0.0059
"1830",0.0021,0.0021
"1831",0.0065,0.0065
"1832",0.0064,0.0064
"1833",0.0174,0.0174
"1834",0.0035,0.0035
"1835",0.0434,0.0434
"1836",0.0026,0.0026
"1837",0.0385,0.0385
"1838",0.0065,0.0065
"1839",0.069,0.069
"1840",0.0032,0.0032
"1841",0.054,0.054
"1842",0.0048,0.0048
"1843",0.0193,0.0193
"1844",0.0101,0.0101
"1845",0.0253,0.0253
"1846",0.0029,0.0029
"1847",0.0182,0.0182
"1848",0.0028,0.0028
"1849",0.007,0.007
"1850",0.002,0.002
"1851",0.0026,0.0026
"1852",0.0025,0.0025
"1853",0.0048,0.0048
"1854",6e-04,6e-04
"1855",0.006,0.006
"1856",0.0014,0.0014
"1857",0.003,0.003
"1858",0.0022,0.0022
"1859",0.0059,0.0059
"1860",0.0028,0.0028
"1861",0.0047,0.0047
"1862",0.0038,0.0038
"1863",0.0025,0.0025
"1864",0.0015,0.0015
"1865",0.0133,0.0133
"1866",0.0024,0.0024
"1867",0.0075,0.0075
"1868",0.0033,0.0033
"1869",0.0443,0.0443
"1870",0.0027,0.0027
"1871",0.0446,0.0446
"1872",0.003,0.003
"1873",0.0456,0.0456
"1874",0.0021,0.0021
"1875",0.0689,0.0689
"1876",0.0034,0.0034
"1877",0.0545,0.0545
"1878",0.0084,0.0084
"1879",0.0154,0.0154
"1880",0.0076,0.0076
"1881",0.003,0.003
"1882",0.003,0.003
"1883",0.0018,0.0018
"1884",0.0025,0.0025
"1885",0.002,0.002
"1886",0.0022,0.0022
"1887",0.0021,0.0021
"1888",0.0021,0.0021
"1889",0.0024,0.0024
"1890",0.0022,0.0022
"1891",0.0037,0.0037
"1892",0.0018,0.0018
"1893",0.0042,0.0042
"1894",0.0061,0.0061
"1895",0.004,0.004
"1896",0.0027,0.0027
"1897",0.0062,0.0062
"1898",0.0063,0.0063
"1899",0.0115,0.0115
"1900",0.0031,0.0031
"1901",0.0178,0.0178
"1902",0.0047,0.0047
"1903",0.0408,0.0408
"1904",0.0052,0.0052
"1905",0.0231,0.0231
"1906",0.0045,0.0045
"1907",0.0332,0.0332
"1908",0.0051,0.0051
"1909",0.0696,0.0696
"1910",0.0077,0.0077
"1911",0.0325,0.0325
"1912",0.0043,0.0043
"1913",0.0191,0.0191
"1914",0.0057,0.0057
"1915",0.0065,0.0065
"1916",0.0053,0.0053
"1917",0.003,0.003
"1918",0.0017,0.0017
"1919",0.0027,0.0027
"1920",0.0017,0.0017
"1921",0.0015,0.0015
"1922",0.0015,0.0015
"1923",0.0016,0.0016
"1924",0.0011,0.0011
"1925",0.0023,0.0023
"1926",0.0026,0.0026
"1927",0.0019,0.0019
"1928",8e-04,8e-04
"1929",3e-04,3e-04
"1930",0.0014,0.0014
"1931",0.0039,0.0039
"1932",0.0059,0.0059
"1933",0.0081,0.0081
"1934",9e-04,9e-04
"1935",0.0107,0.0107
"1936",0.0013,0.0013
"1937",0.0482,0.0482
"1938",0.0043,0.0043
"1939",0.0156,0.0156
"1940",0.0034,0.0034
"1941",0.0408,0.0408
"1942",0.0024,0.0024
"1943",0.0685,0.0685
"1944",0.0037,0.0037
"1945",0.0524,0.0524
"1946",0.0194,0.0194
"1947",0.0206,0.0206
"1948",0.0058,0.0058
"1949",0.0167,0.0167
"1950",0.0049,0.0049
"1951",0.0018,0.0018
"1952",0.0013,0.0013
"1953",0.0019,0.0019
"1954",0.0016,0.0016
"1955",0.0026,0.0026
"1956",0.0023,0.0023
"1957",0.0023,0.0023
"1958",0.0019,0.0019
"1959",0.0024,0.0024
"1960",0.0023,0.0023
"1961",0.0025,0.0025
"1962",0.0023,0.0023
"1963",0.0036,0.0036
"1964",0.0041,0.0041
"1965",0.0061,0.0061
"1966",0.0035,0.0035
"1967",0.0145,0.0145
"1968",0.0057,0.0057
"1969",0.0154,0.0154
"1970",0.0048,0.0048
"1971",0.0518,0.0518
"1972",0.0041,0.0041
"1973",0.0274,0.0274
"1974",0.0024,0.0024
"1975",0.0331,0.0331
"1976",0.0034,0.0034
"1977",0.0578,0.0578
"1978",0.003,0.003
"1979",0.0336,0.0336
"1980",0.0082,0.0082
"1981",0.0275,0.0275
"1982",0.0045,0.0045
"1983",0.0189,0.0189
"1984",0.0021,0.0021
"1985",0.0027,0.0027
"1986",0.0021,0.0021
"1987",0.0027,0.0027
"1988",0.0022,0.0022
"1989",0.0023,0.0023
"1990",0.0021,0.0021
"1991",0.0026,0.0026
"1992",0.0017,0.0017
"1993",0.0079,0.0079
"1994",0.0024,0.0024
"1995",0.0065,0.0065
"1996",0.0018,0.0018
"1997",0.0086,0.0086
"1998",0.0022,0.0022
"1999",0.0102,0.0102
"2000",0.0037,0.0037
"2001",0.0241,0.0241
"2002",0.0037,0.0037
"2003",0.0337,0.0337
"2004",0.0052,0.0052
"2005",0.0946,0.0946
"2006",0.0035,0.0035
"2007",0.116,0.116
"2008",0.0028,0.0028
"2009",0.0556,0.0556
"2010",0.0041,0.0041
"2011",0.019,0.019
"2012",0.0058,0.0058
"2013",0.0115,0.0115
"2014",0.0117,0.0117
"2015",0.0083,0.0083
"2016",0.0056,0.0056
"2017",0.01,0.01
"2018",0.0043,0.0043
"2019",0.0026,0.0026
"2020",0.0022,0.0022
"2021",0.002,0.002
"2022",0.0012,0.0012
"2023",0.0026,0.0026
"2024",0.0027,0.0027
"2025",0.0082,0.0082
"2026",0.001,0.001
"2027",0.0026,0.0026
"2028",0.0018,0.0018
"2029",0.0067,0.0067
"2030",0.0022,0.0022
"2031",0.0257,0.0257
"2032",0.0015,0.0015
"2033",0.0396,0.0396
"2034",0.0034,0.0034
"2035",0.0629,0.0629
"2036",0.0034,0.0034
"2037",0.0384,0.0384
"2038",0.0065,0.0065
"2039",0.029,0.029
"2040",0.008,0.008
"2041",0.0097,0.0097
"2042",0.0024,0.0024
"2043",0.0038,0.0038
"2044",0.0032,0.0032
"2045",0.0025,0.0025
"2046",0.0026,0.0026
"2047",0.0023,0.0023
"2048",0.0022,0.0022
"2049",0.0018,0.0018
"2050",0.002,0.002
"2051",0.0037,0.0037
"2052",0.0025,0.0025
"2053",0.0027,0.0027
"2054",0.0026,0.0026
"2055",0.002,0.002
"2056",0.0022,0.0022
"2057",0.0139,0.0139
"2058",0.0026,0.0026
"2059",0.0324,0.0324
"2060",0.0059,0.0059
"2061",0.0497,0.0497
"2062",0.0056,0.0056
"2063",0.0479,0.0479
"2064",0.0036,0.0036
"2065",0.0221,0.0221
"2066",0.0034,0.0034
"2067",0.0276,0.0276
"2068",0.0051,0.0051
"2069",0.0247,0.0247
"2070",0.0035,0.0035
"2071",0.0453,0.0453
"2072",0.0036,0.0036
"2073",0.011,0.011
"2074",0.0029,0.0029
"2075",0.0044,0.0044
"2076",0.0038,0.0038
"2077",0.0033,0.0033
"2078",0.0038,0.0038
"2079",0.0027,0.0027
"2080",0.0021,0.0021
"2081",0.0022,0.0022
"2082",0.0019,0.0019
"2083",0.0028,0.0028
"2084",0.0018,0.0018
"2085",0.0047,0.0047
"2086",0.0041,0.0041
"2087",0.0046,0.0046
"2088",0.0028,0.0028
"2089",0.0106,0.0106
"2090",0.0032,0.0032
"2091",0.0523,0.0523
"2092",0.0017,0.0017
"2093",0.0791,0.0791
"2094",0.0034,0.0034
"2095",0.0648,0.0648
"2096",0.0037,0.0037
"2097",0.0757,0.0757
"2098",0.0109,0.0109
"2099",0.0227,0.0227
"2100",0.0057,0.0057
"2101",0.0057,0.0057
"2102",0.0034,0.0034
"2103",0.0027,0.0027
"2104",0.0025,0.0025
"2105",0.0029,0.0029
"2106",0.0033,0.0033
"2107",0.0024,0.0024
"2108",0.0023,0.0023
"2109",0.002,0.002
"2110",0.0021,0.0021
"2111",0.0029,0.0029
"2112",0.0024,0.0024
"2113",0.0038,0.0038
"2114",0.0024,0.0024
"2115",0.018,0.018
"2116",0.0048,0.0048
"2117",0.0223,0.0223
"2118",0.003,0.003
"2119",0.0872,0.0872
"2120",0.0028,0.0028
