"station"	"date"	"layer"	"tp..Data.values"	"tp..Data.value2"	"tp.remark.codes"	"tp.value.codes"	"tp.reporting.level"	"tp.reporting.method"	"tp.reporting.units"	"tp.analyte.method"	"tp.analyte.name"	"tp.unique.code"
"LE1.2"	1993-11-30	"B"	0.02550	0.02550	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-11-30	"S"	0.03210	0.03210	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-12-15	"B"	0.02960	0.02960	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-12-15	"S"	0.03330	0.03330	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-01-13	"B"	0.02190	0.02190	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-01-13	"S"	0.02290	0.02290	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-02-25	"B"	0.02920	0.02920	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-02-25	"S"	0.02390	0.02390	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-14	"B"	0.04790	0.04790	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-14	"S"	0.04820	0.04820	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-28	"B"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-28	"S"	0.04340	0.04340	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-11	"S"	0.08370	0.08370	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-25	"B"	0.05110	0.05110	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-25	"S"	0.03990	0.03990	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-09	"B"	0.03920	0.03920	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-09	"S"	0.04310	0.04310	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-23	"B"	0.03750	0.03750	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-23	"S"	0.03800	0.03800	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-07	"B"	0.02630	0.02630	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-07	"S"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-21	"B"	0.02830	0.02830	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-21	"S"	0.04140	0.04140	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-05	"B"	0.03270	0.03270	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-05	"S"	0.04700	0.04700	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-20	"B"	0.05130	0.05130	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-20	"S"	0.05740	0.05740	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-04	"B"	0.05850	0.05850	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-04	"S"	0.06340	0.06340	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-22	"B"	0.07070	0.07070	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-22	"S"	0.07570	0.07570	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-06	"B"	0.05270	0.05270	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-06	"S"	0.07090	0.07090	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-19	"B"	0.06020	0.06020	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-19	"S"	0.05740	0.05740	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-05	"B"	0.04010	0.04010	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-05	"S"	0.04560	0.04560	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-19	"B"	0.03180	0.03180	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-19	"S"	0.02710	0.02710	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-11-21	"B"	0.03050	0.03050	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-11-21	"S"	0.02270	0.02270	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-12-19	"B"	0.01940	0.01940	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-12-19	"S"	0.02130	0.02130	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-01-19	"B"	0.02070	0.02070	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-01-19	"S"	0.02340	0.02340	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-02-17	"B"	0.02400	0.02400	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-02-17	"S"	0.01910	0.01910	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-02	"B"	0.02240	0.02240	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-02	"S"	0.02020	0.02020	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-16	"B"	0.02850	0.02850	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-16	"S"	0.01890	0.01890	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-03	"B"	0.02420	0.02420	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-03	"S"	0.02330	0.02330	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-17	"B"	0.02570	0.02570	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-17	"S"	0.02380	0.02380	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-01	"B"	0.03000	0.03000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-01	"S"	0.02450	0.02450	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-18	"B"	0.02500	0.02500	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-18	"S"	0.02270	0.02270	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-12	"B"	0.03160	0.03160	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-12	"S"	0.02860	0.02860	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-28	"B"	0.02440	0.02440	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-28	"S"	0.03220	0.03220	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-17	"B"	0.04820	0.04820	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-17	"S"	0.03870	0.03870	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-31	"B"	0.02390	0.02390	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-31	"S"	0.05010	0.05010	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-14	"B"	0.04630	0.04630	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-14	"S"	0.05390	0.05390	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-30	"B"	0.06870	0.06870	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-30	"S"	0.04570	0.04570	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-14	"B"	0.05440	0.05440	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-14	"S"	0.05550	0.05550	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-26	"B"	0.05510	0.05510	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-26	"S"	0.05620	0.05620	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-10	"B"	0.04990	0.04990	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-10	"S"	0.04770	0.04770	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-26	"B"	0.04330	0.04330	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-26	"S"	0.05030	0.05030	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-11-27	"B"	0.06440	0.06440	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-11-27	"S"	0.03340	0.03340	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-12-12	"B"	0.02520	0.02520	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-12-12	"S"	0.02660	0.02660	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-01-23	"B"	0.03040	0.03040	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-01-23	"S"	0.02520	0.02520	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-02-20	"B"	0.03830	0.03830	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-02-20	"S"	0.03120	0.03120	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-07	"B"	0.03310	0.03310	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-07	"S"	0.02600	0.02600	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-21	"B"	0.03100	0.03100	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-21	"S"	0.02650	0.02650	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-04	"B"	0.03180	0.03180	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-04	"S"	0.04540	0.04540	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-18	"B"	0.04250	0.04250	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-18	"S"	0.05920	0.05920	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-06	"B"	0.03910	0.03910	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-06	"S"	0.03690	0.03690	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-20	"B"	0.03760	0.03760	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-20	"S"	0.02850	0.02850	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-03	"B"	0.04200	0.04200	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-03	"S"	0.05210	0.05210	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-17	"B"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-17	"S"	0.04550	0.04550	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-02	"B"	0.05040	0.05040	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-02	"S"	0.06550	0.06550	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-16	"B"	0.05010	0.05010	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-16	"S"	0.13870	0.13870	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-01	"B"	0.04340	0.04340	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-01	"S"	0.05500	0.05500	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-19	"B"	0.04170	0.04170	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-19	"S"	0.05780	0.05780	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-03	"B"	0.04710	0.04710	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-03	"S"	0.08770	0.08770	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-16	"B"	0.06060	0.06060	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-16	"S"	0.07430	0.07430	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-01	"B"	0.05300	0.05300	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-01	"S"	0.06310	0.06310	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-17	"B"	0.04210	0.04210	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-17	"S"	0.03800	0.03800	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-11-14	"B"	0.02690	0.02690	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-11-14	"S"	0.04880	0.04880	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-12-16	"B"	0.02660	0.02660	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-12-16	"S"	0.05340	0.05340	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-01-27	"B"	0.02400	0.02400	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-01-27	"S"	0.03150	0.03150	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-02-24	"B"	0.02400	0.02400	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-02-24	"S"	0.03030	0.03030	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-11	"B"	0.03260	0.03260	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-11	"S"	0.03310	0.03310	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-25	"B"	0.04350	0.04350	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-25	"S"	0.03810	0.03810	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-08	"B"	0.03930	0.03930	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-08	"S"	0.04050	0.04050	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-22	"B"	0.03830	0.03830	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-22	"S"	0.02740	0.02740	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-06	"B"	0.04130	0.04130	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-06	"S"	0.02670	0.02670	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-22	"B"	0.02470	0.02470	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-22	"S"	0.02650	0.02650	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-05	"B"	0.02730	0.02730	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-05	"S"	0.02380	0.02380	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-19	"B"	0.01930	0.01930	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-19	"S"	0.03360	0.03360	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-07	"B"	0.03120	0.03120	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-07	"S"	0.03340	0.03340	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-21	"B"	0.02900	0.02900	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-21	"S"	0.03540	0.03540	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-04	"B"	0.03970	0.03970	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-04	"S"	0.04290	0.04290	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-19	"B"	0.04620	0.04620	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-19	"S"	0.06110	0.06110	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-02	"B"	0.05220	0.05220	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-02	"S"	0.03950	0.03950	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-18	"B"	0.04920	0.04920	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-18	"S"	0.05660	0.05660	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-06	"B"	0.04790	0.04790	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-06	"S"	0.06000	0.06000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-20	"B"	0.05050	0.05050	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-20	"S"	0.05530	0.05530	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-11-06	"B"	0.03620	0.03620	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-11-06	"S"	0.04460	0.04460	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-12-18	"B"	0.01330	0.01330	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-12-18	"S"	0.01900	0.02020	"i"	""	NA	""	""	""	""	""
"LE1.2"	1998-01-15	"B"	0.02040	0.02040	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-01-15	"S"	0.02140	0.02140	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-02-17	"B"	0.03090	0.03090	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-02-17	"S"	0.03090	0.03090	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-03	"B"	0.02600	0.02600	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-03	"S"	0.03120	0.03120	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-17	"B"	0.03580	0.03580	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-17	"S"	0.03210	0.03210	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-13	"B"	0.03740	0.03740	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-13	"S"	0.02330	0.02330	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-27	"B"	0.03040	0.03040	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-27	"S"	0.03760	0.03760	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-14	"B"	0.04190	0.04190	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-14	"S"	0.09990	0.09990	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-26	"B"	0.03630	0.03630	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-26	"S"	0.07170	0.07170	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-08	"B"	0.04250	0.04250	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-08	"S"	0.05070	0.05070	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-23	"B"	0.03770	0.03770	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-23	"S"	0.04380	0.04380	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-13	"B"	0.05460	0.05460	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-13	"S"	0.05820	0.05820	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-27	"B"	0.05800	0.05800	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-27	"S"	0.06610	0.06610	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-10	"B"	0.06170	0.06170	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-10	"S"	0.06060	0.06060	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-24	"B"	0.05550	0.05550	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-24	"S"	0.05860	0.05860	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-08	"B"	0.05750	0.05750	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-08	"S"	0.06600	0.06600	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-21	"B"	0.06070	0.06070	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-21	"S"	0.04840	0.04840	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-08	"B"	0.05980	0.05980	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-08	"S"	0.06390	0.06390	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-22	"B"	0.03830	0.03830	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-22	"S"	0.04040	0.04040	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-11-09	"B"	0.03340	0.03340	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-11-09	"S"	0.02820	0.02820	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-12-07	"B"	0.02490	0.02490	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-12-07	"S"	0.02320	0.02320	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-08	"B"	0.03320	0.03320	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-08	"S"	0.03310	0.03310	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-22	"B"	0.02610	0.02610	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-22	"S"	0.02890	0.02890	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-05	"B"	0.02500	0.02500	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-05	"S"	0.02110	0.02110	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-19	"B"	0.02390	0.02390	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-19	"S"	0.02150	0.02150	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-03	"B"	0.02840	0.02840	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-03	"S"	0.02610	0.02610	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-17	"B"	0.04330	0.04330	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-17	"S"	0.03300	0.03300	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-01	"B"	0.02110	0.02110	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-01	"S"	0.03190	0.03190	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-14	"B"	0.04230	0.04230	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-14	"S"	0.03550	0.03550	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-01	"B"	0.02810	0.02810	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-01	"S"	0.04750	0.04750	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-15	"B"	0.04920	0.04920	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-15	"S"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-12	"B"	0.04290	0.04290	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-12	"S"	0.04480	0.04480	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-26	"B"	0.06240	0.06240	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-26	"S"	0.06470	0.06470	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-13	"B"	0.04280	0.04280	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-13	"S"	0.05690	0.05690	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-27	"B"	0.04280	0.04280	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-27	"S"	0.04110	0.04110	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-14	"B"	0.04520	0.04520	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-14	"S"	0.04250	0.04250	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-28	"B"	0.03140	0.03140	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-28	"S"	0.03050	0.03050	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-11-15	"B"	0.03560	0.03560	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-11-15	"S"	0.02980	0.02980	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-12-13	"B"	0.02790	0.02790	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-12-13	"S"	0.03120	0.03120	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-01-10	"B"	0.02640	0.02640	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-01-10	"S"	0.02440	0.02440	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-02-07	"B"	0.02710	0.02710	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-02-07	"S"	0.01840	0.01840	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-07	"B"	0.02820	0.02820	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-07	"S"	0.02550	0.02550	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-21	"B"	0.02640	0.02640	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-21	"S"	0.02790	0.02790	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-04	"B"	0.02880	0.02880	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-04	"S"	0.04100	0.04100	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-18	"B"	0.08380	0.08380	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-18	"S"	0.03270	0.03270	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-04	"B"	0.05670	0.05670	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-04	"S"	0.06350	0.06350	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-18	"B"	0.05380	0.05380	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-18	"S"	0.09460	0.09460	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-01	"B"	0.06940	0.06940	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-01	"S"	0.10190	0.10190	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-19	"B"	0.03630	0.03630	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-19	"S"	0.06210	0.06210	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-03	"B"	0.05280	0.05280	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-03	"S"	0.07320	0.07320	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-17	"B"	0.05470	0.05470	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-17	"S"	0.06960	0.06960	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-01	"B"	0.03550	0.03550	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-01	"S"	0.06360	0.06360	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-14	"B"	0.06210	0.06210	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-14	"S"	0.07040	0.07040	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-28	"B"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-28	"S"	0.06590	0.06590	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-09-18	"B"	0.05910	0.05910	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-09-18	"S"	0.06460	0.06460	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-16	"B"	0.03490	0.03490	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-16	"S"	0.02650	0.02650	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-30	"B"	0.02860	0.02860	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-30	"S"	0.02720	0.02720	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-11-16	"B"	0.02360	0.02360	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-11-16	"S"	0.02490	0.02490	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-12-12	"B"	0.02100	0.02100	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-12-12	"S"	0.01850	0.01850	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-01-17	"B"	0.02380	0.02380	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-01-17	"S"	0.01820	0.01820	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-02-08	"B"	0.02860	0.02860	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-02-08	"S"	0.02070	0.02070	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-12	"B"	0.03060	0.03060	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-12	"S"	0.02830	0.02830	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-28	"B"	0.02770	0.02770	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-28	"S"	0.02620	0.02620	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-11	"B"	0.02930	0.02930	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-11	"S"	0.02340	0.02340	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-26	"B"	0.04290	0.04290	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-26	"S"	0.03230	0.03230	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-11	"B"	0.04040	0.04040	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-11	"S"	0.03630	0.03630	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-24	"B"	0.03460	0.03460	" "	""	NA	""	""	""	""	""
