"station"	"date"	"layer"	"pn..Data.values"	"pn..Data.value2"	"pn.remark.codes"	"pn.value.codes"	"pn.reporting.level"	"pn.reporting.method"	"pn.reporting.units"	"pn.analyte.method"	"pn.analyte.name"	"pn.unique.code"
"LE1.2"	2009-09-10	"B"	 0.10800	 0.10800	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-09-10	"S"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-10-07	"B"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-10-07	"S"	 0.15800	 0.15800	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-11-05	"B"	 0.05350	 0.05350	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-11-05	"S"	 0.17100	 0.17100	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-12-03	"B"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-12-03	"S"	 0.25800	 0.25800	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-01-19	"B"	 0.26100	 0.26100	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-01-19	"S"	 0.23700	 0.23700	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-02-16	"B"	 0.29700	 0.29700	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-02-16	"S"	 0.31300	 0.31300	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-03-22	"B"	 0.57200	 0.57200	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-03-22	"S"	 0.23000	 0.23000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-04-19	"B"	 0.19100	 0.19100	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-04-19	"S"	 0.19600	 0.19600	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-05-17	"B"	 0.19100	 0.19100	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-05-17	"S"	 0.39400	 0.39400	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-06-10	"B"	 0.12100	 0.12100	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-06-10	"S"	 0.30100	 0.30100	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-07-08	"B"	 0.13100	 0.13100	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-07-08	"S"	 0.31900	 0.31900	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-08-09	"B"	 0.12200	 0.12200	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-08-09	"S"	 0.23000	 0.23000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-09-09	"B"	 0.11300	 0.11300	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-09-09	"S"	 0.25500	 0.25500	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-10-07	"B"	 0.08850	 0.08850	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-10-07	"S"	 0.15800	 0.15800	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-11-08	"B"	 0.11200	 0.11200	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-11-08	"S"	 0.14600	 0.14600	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-12-07	"B"	 0.15500	 0.15500	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-12-07	"S"	 0.15500	 0.15500	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-01-06	"B"	 0.23000	 0.23000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-01-06	"S"	 0.18100	 0.18100	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-02-03	"B"	 0.21900	 0.21900	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-02-03	"S"	 0.20000	 0.20000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-03-07	"B"	 0.24900	 0.24900	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-03-07	"S"	 0.21600	 0.21600	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-04-04	"B"	 0.29300	 0.29300	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-04-04	"S"	 0.45600	 0.45600	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-05-02	"B"	 0.34700	 0.34700	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-05-02	"S"	 0.30500	 0.30500	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-06-13	"B"	 0.19100	 0.19100	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-06-13	"S"	 0.44100	 0.44100	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-07-14	"B"	 0.14400	 0.14400	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-07-14	"S"	 0.50500	 0.50500	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-08-16	"B"	 0.37000	 0.37000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-08-16	"S"	 0.28500	 0.28500	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-09-13	"B"	 0.07470	 0.07470	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-09-13	"S"	 0.42500	 0.42500	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-10-13	"B"	 0.18300	 0.18300	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-10-13	"S"	 0.24500	 0.24500	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-11-10	"B"	 0.19000	 0.19000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-11-10	"S"	 0.37800	 0.37800	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-12-05	"B"	 0.10300	 0.10300	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-12-05	"S"	 0.33900	 0.33900	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-01-17	"B"	 0.31600	 0.31600	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-01-17	"S"	 0.27900	 0.27900	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-02-08	"B"	 0.28200	 0.28200	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-02-08	"S"	 0.20700	 0.20700	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-03-08	"B"	 0.28400	 0.28400	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-03-08	"S"	 0.33200	 0.33200	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-04-05	"B"	 0.35700	 0.35700	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-04-05	"S"	 0.29400	 0.29400	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-05-08	"B"	 0.10800	 0.10800	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-05-08	"S"	 0.12600	 0.12600	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-06-11	"B"	 0.22600	 0.22600	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-06-11	"S"	 0.26200	 0.26200	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-07-02	"B"	 0.22900	 0.22900	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-07-02	"S"	 0.29500	 0.29500	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-08-02	"B"	 0.19800	 0.19800	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-08-02	"S"	 0.36000	 0.36000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-09-04	"B"	 0.14000	 0.14000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-09-04	"S"	 0.28900	 0.28900	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-10-01	"B"	 0.11200	 0.11200	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-10-01	"S"	 0.19800	 0.19800	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-11-01	"B"	 0.13300	 0.13300	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-11-01	"S"	 0.21600	 0.21600	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-12-03	"B"	 0.20500	 0.20500	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-12-03	"S"	 0.14000	 0.14000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-01-07	"B"	 0.24900	 0.24900	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-01-07	"S"	 0.17900	 0.17900	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-02-04	"B"	 0.36200	 0.36200	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-02-04	"S"	 0.26900	 0.26900	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-03-12	"B"	 0.35100	 0.35100	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-03-12	"S"	 0.36300	 0.36300	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-04-11	"B"	 0.52800	 0.52800	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-04-11	"S"	 0.32200	 0.32200	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-05-09	"B"	 0.22400	 0.22400	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-05-09	"S"	 0.27400	 0.27400	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-06-10	"B"	 0.17900	 0.17900	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-06-10	"S"	 0.30600	 0.30600	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-07-08	"B"	 0.17600	 0.17600	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-07-08	"S"	 0.32700	 0.32700	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-08-05	"B"	 0.14100	 0.14100	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-08-05	"S"	 0.34200	 0.34200	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-09-05	"B"	 0.09670	 0.09670	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-09-05	"S"	 0.23000	 0.23000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-10-24	"B"	 0.11900	 0.11900	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-10-24	"S"	 0.16400	 0.16400	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-11-05	"B"	 0.13700	 0.13700	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-11-05	"S"	 0.13700	 0.13700	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-12-05	"B"	 0.17000	 0.17000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-12-05	"S"	 0.12600	 0.12600	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-02-06	"B"	 0.21000	 0.21000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-02-06	"S"	 0.21700	 0.21700	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-03-12	"B"	 0.34300	 0.34300	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-03-12	"S"	 0.14700	 0.14700	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-04-01	"B"	 0.27600	 0.27600	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-04-01	"S"	 0.35700	 0.35700	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-05-08	"B"	 0.28500	 0.28500	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-05-08	"S"	 0.30700	 0.30700	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-06-12	"B"	 0.11800	 0.11800	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-06-12	"S"	 0.32300	 0.32300	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-07-30	"B"	 0.17000	 0.17000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-07-30	"S"	 0.39600	 0.39600	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-08-11	"B"	 0.16500	 0.16500	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-08-11	"S"	 0.44100	 0.44100	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-09-22	"B"	 0.15900	 0.15900	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-09-22	"S"	 0.25800	 0.25800	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-10-14	"B"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-10-14	"S"	 0.18600	 0.18600	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-11-10	"B"	 0.11600	 0.11600	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-11-10	"S"	 0.24000	 0.24000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-12-04	"B"	 0.08610	 0.08610	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-12-04	"S"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-01-06	"B"	 0.16500	 0.16500	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-01-06	"S"	 0.13400	 0.13400	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-02-03	"B"	 0.28200	 0.28200	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-02-03	"S"	 0.25200	 0.25200	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-03-23	"B"	 0.25100	 0.25100	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-03-23	"S"	 0.24500	 0.24500	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-04-20	"B"	 0.40600	 0.40600	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-04-20	"S"	 0.36800	 0.36800	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-05-19	"B"	 0.17800	 0.17800	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-05-19	"S"	 0.19200	 0.19200	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-06-16	"B"	 0.19400	 0.19400	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-06-16	"S"	 0.27800	 0.27800	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-07-15	"B"	 0.18200	 0.18200	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-07-15	"S"	 0.42900	 0.42900	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-08-17	"B"	 0.16600	 0.16600	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-08-17	"S"	 0.31400	 0.31400	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-09-10	"B"	 0.10400	 0.10400	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-09-10	"S"	 0.36700	 0.36700	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-10-14	"B"	 0.08910	 0.08910	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-10-14	"S"	 0.21000	 0.21000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-02-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-02-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-20	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-20	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-08	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-18	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-18	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-06	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-06	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-03	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-18	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-18	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-01	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-23	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-01	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-03	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-01	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-11-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-11-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-12-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-12-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-01-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-01-22	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-02-18	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-02-18	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-11	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-25	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-09	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-09	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-24	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-22	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-05	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-23	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-21	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-21	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-05	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-19	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-19	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-10	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-22	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-06	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-06	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-27	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-27	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-11-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-11-24	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-12-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-12-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-01-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-01-05	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-03	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-17	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-17	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-31	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-31	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-30	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-30	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-05-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-05-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-02	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-02	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-30	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-30	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-07-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-07-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-10	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-24	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-08	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-23	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-10-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-10-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-10-26	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-11-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-11-05	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-12-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-12-08	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-01-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-01-25	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-02-09	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-02-09	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-08	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-22	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-11	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-25	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-03	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-17	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-17	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-06-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-06-01	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-06-30	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-06-30	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-07-19	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-07-19	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-08-02	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-08-02	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-08-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-08-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-09-13	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-09-13	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-09-28	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-09-28	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-10-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-10-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-10-27	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-10-27	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-11-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-11-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-12-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-12-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-01-18	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-01-18	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-02-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
