"station"	"date"	"layer"	"pp..Data.values"	"pp..Data.value2"	"pp.remark.codes"	"pp.value.codes"	"pp.reporting.level"	"pp.reporting.method"	"pp.reporting.units"	"pp.analyte.method"	"pp.analyte.name"	"pp.unique.code"
"LE1.2"	1997-12-18	"S"	 0.00000	 0.00120	"<"	""	NA	""	""	""	""	""
"LE1.2"	1998-01-15	"B"	 0.01080	 0.01080	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-01-15	"S"	 0.01080	 0.01080	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-02-17	"B"	 0.02050	 0.02050	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-02-17	"S"	 0.02090	 0.02090	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-03	"B"	 0.01730	 0.01730	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-03	"S"	 0.02510	 0.02510	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-17	"B"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-17	"S"	 0.02170	 0.02170	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-13	"B"	 0.02980	 0.02980	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-13	"S"	 0.01780	 0.01780	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-27	"B"	 0.01980	 0.01980	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-27	"S"	 0.02450	 0.02450	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-14	"B"	 0.02970	 0.02970	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-14	"S"	 0.09090	 0.09090	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-26	"B"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-26	"S"	 0.05880	 0.05880	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-08	"B"	 0.03140	 0.03140	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-08	"S"	 0.03630	 0.03630	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-23	"B"	 0.01450	 0.01450	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-23	"S"	 0.03020	 0.03020	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-13	"B"	 0.01740	 0.01740	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-13	"S"	 0.03660	 0.03660	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-27	"B"	 0.01870	 0.01870	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-27	"S"	 0.02720	 0.02720	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-10	"B"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-10	"S"	 0.02560	 0.02560	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-24	"B"	 0.01580	 0.01580	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-24	"S"	 0.02570	 0.02570	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-08	"B"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-08	"S"	 0.01510	 0.01510	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-21	"B"	 0.01510	 0.01510	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-21	"S"	 0.01870	 0.01870	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-08	"B"	 0.01750	 0.01750	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-08	"S"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-22	"B"	 0.01220	 0.01220	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-22	"S"	 0.01240	 0.01240	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-11-09	"B"	 0.01130	 0.01130	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-11-09	"S"	 0.00670	 0.00670	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-12-07	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-12-07	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-08	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-08	"S"	 0.02160	 0.02160	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-22	"B"	 0.01860	 0.01860	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-22	"S"	 0.01880	 0.01880	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-05	"B"	 0.01410	 0.01410	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-05	"S"	 0.01090	 0.01090	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-19	"B"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-19	"S"	 0.01280	 0.01280	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-03	"B"	 0.01820	 0.01820	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-03	"S"	 0.01690	 0.01690	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-17	"B"	 0.03090	 0.03090	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-17	"S"	 0.01850	 0.01850	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-01	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-01	"S"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-14	"B"	 0.02850	 0.02850	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-14	"S"	 0.02030	 0.02030	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-01	"B"	 0.01240	 0.01240	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-01	"S"	 0.03060	 0.03060	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-15	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-15	"S"	 0.02020	 0.02020	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-12	"B"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-12	"S"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-26	"B"	 0.01410	 0.01410	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-26	"S"	 0.02060	 0.02060	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-13	"B"	 0.01410	 0.01410	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-13	"S"	 0.02220	 0.02220	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-27	"B"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-27	"S"	 0.02210	 0.02210	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-14	"B"	 0.01810	 0.01810	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-14	"S"	 0.01650	 0.01650	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-28	"B"	 0.01290	 0.01290	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-28	"S"	 0.00730	 0.00730	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-11-15	"B"	 0.01470	 0.01470	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-11-15	"S"	 0.00960	 0.00960	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-12-13	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-12-13	"S"	 0.01370	 0.01370	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-01-10	"B"	 0.01740	 0.01740	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-01-10	"S"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-02-07	"B"	 0.01770	 0.01770	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-02-07	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-07	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-07	"S"	 0.01730	 0.01730	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-21	"B"	 0.01540	 0.01540	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-21	"S"	 0.01780	 0.01780	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-04	"B"	 0.02240	 0.02240	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-04	"S"	 0.03330	 0.03330	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-18	"B"	 0.07420	 0.07420	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-18	"S"	 0.02560	 0.02560	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-04	"B"	 0.04840	 0.04840	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-04	"S"	 0.05430	 0.05430	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-18	"B"	 0.02460	 0.02460	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-18	"S"	 0.03740	 0.03740	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-01	"B"	 0.03950	 0.03950	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-01	"S"	 0.08270	 0.08270	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-19	"B"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-19	"S"	 0.04120	 0.04120	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-03	"B"	 0.01740	 0.01740	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-03	"S"	 0.04560	 0.04560	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-17	"B"	 0.01120	 0.01120	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-17	"S"	 0.04060	 0.04060	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-01	"B"	 0.01590	 0.01590	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-01	"S"	 0.03160	 0.03160	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-14	"B"	 0.01380	 0.01380	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-14	"S"	 0.02580	 0.02580	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-28	"B"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-28	"S"	 0.03180	 0.03180	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-09-18	"B"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-09-18	"S"	 0.02710	 0.02710	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-16	"B"	 0.01650	 0.01650	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-16	"S"	 0.01160	 0.01160	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-30	"B"	 0.01420	 0.01420	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-30	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-11-16	"B"	 0.00630	 0.00630	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-11-16	"S"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-12-12	"B"	 0.00860	 0.00860	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-12-12	"S"	 0.00860	 0.00860	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-01-17	"B"	 0.01470	 0.01470	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-01-17	"S"	 0.00850	 0.00850	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-02-08	"B"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-02-08	"S"	 0.01240	 0.01240	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-12	"B"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-12	"S"	 0.01570	 0.01570	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-28	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-28	"S"	 0.01710	 0.01710	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-11	"B"	 0.01610	 0.01610	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-11	"S"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-26	"B"	 0.02680	 0.02680	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-26	"S"	 0.02340	 0.02340	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-11	"B"	 0.02980	 0.02980	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-11	"S"	 0.02420	 0.02420	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-24	"B"	 0.02430	 0.02430	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-24	"S"	 0.01980	 0.01980	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-07	"B"	 0.02060	 0.02060	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-07	"S"	 0.01740	 0.01740	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-21	"B"	 0.01690	 0.01690	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-21	"S"	 0.02810	 0.02810	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-05	"B"	 0.01620	 0.01620	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-05	"S"	 0.03020	 0.03020	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-19	"B"	 0.01340	 0.01340	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-19	"S"	 0.03570	 0.03570	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-06	"B"	 0.02520	 0.02520	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-06	"S"	 0.02590	 0.02590	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-20	"B"	 0.01540	 0.01540	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-20	"S"	 0.03020	 0.03020	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-06	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-06	"S"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-20	"B"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-20	"S"	 0.02410	 0.02410	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-04	"B"	 0.01080	 0.01080	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-04	"S"	 0.01560	 0.01560	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-22	"B"	 0.00780	 0.00780	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-22	"S"	 0.01080	 0.01080	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-11-06	"B"	 0.00730	 0.00730	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-11-06	"S"	 0.00780	 0.00780	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-12-06	"B"	 0.00490	 0.00490	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-12-06	"S"	 0.00740	 0.00740	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-01-17	"B"	 0.01720	 0.01720	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-01-17	"S"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-02-12	"B"	 0.01040	 0.01040	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-02-12	"S"	 0.00980	 0.00980	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-04	"B"	 0.01030	 0.01030	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-04	"S"	 0.01030	 0.01030	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-18	"B"	 0.00910	 0.00910	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-18	"S"	 0.00960	 0.00960	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-01	"B"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-01	"S"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-15	"B"	 0.01910	 0.01910	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-15	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-13	"B"	 0.01030	 0.01030	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-13	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-28	"B"	 0.01970	 0.01970	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-28	"S"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-10	"B"	 0.01790	 0.01790	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-10	"S"	 0.01760	 0.01760	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-24	"B"	 0.01640	 0.01640	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-24	"S"	 0.02660	 0.02660	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-09	"B"	 0.02180	 0.02180	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-09	"S"	 0.02970	 0.02970	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-25	"B"	 0.00970	 0.00970	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-25	"S"	 0.02350	 0.02350	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-08	"B"	 0.01550	 0.01550	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-08	"S"	 0.02290	 0.02290	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-22	"B"	 0.01240	 0.01240	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-22	"S"	 0.01780	 0.01780	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-09	"B"	 0.01710	 0.01710	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-09	"S"	 0.01660	 0.01660	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-23	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-23	"S"	 0.01370	 0.01370	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-08	"B"	 0.01280	 0.01280	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-08	"S"	 0.01070	 0.01070	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-24	"B"	 0.01140	 0.01140	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-24	"S"	 0.01940	 0.01940	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-11-07	"B"	 0.01140	 0.01140	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-11-07	"S"	 0.01520	 0.01520	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-12-09	"B"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-12-09	"S"	 0.02010	 0.02010	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-01-06	"B"	 0.01680	 0.01680	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-01-06	"S"	 0.01910	 0.01910	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-02-06	"B"	 0.01670	 0.01670	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-02-06	"S"	 0.01410	 0.01410	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-06	"B"	 0.01790	 0.01790	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-06	"S"	 0.01260	 0.01260	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-20	"B"	 0.03400	 0.03400	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-20	"S"	 0.01810	 0.01810	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-17	"B"	 0.03090	 0.03090	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-17	"S"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-30	"B"	 0.02970	 0.02970	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-30	"S"	 0.03520	 0.03520	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-05-15	"B"	 0.02910	 0.02910	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-05-15	"S"	 0.08440	 0.08440	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-05-29	"B"	 0.03060	 0.03060	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-05-29	"S"	 0.07200	 0.07200	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-06-12	"B"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-06-12	"S"	 0.06750	 0.06750	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-06-26	"B"	 0.01710	 0.01710	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-06-26	"S"	 0.05410	 0.05410	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-07-14	"B"	 0.01510	 0.01510	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-07-14	"S"	 0.05920	 0.05920	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-07-28	"B"	 0.01180	 0.01180	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-07-28	"S"	 0.03960	 0.03960	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-08-12	"B"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-08-12	"S"	 0.03830	 0.03830	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-08-28	"B"	 0.01090	 0.01090	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-08-28	"S"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-09-11	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-09-11	"S"	 0.02180	 0.02180	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-09-25	"B"	 0.01150	 0.01150	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-09-25	"S"	 0.02020	 0.02020	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-10-14	"B"	 0.02290	 0.02290	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-10-14	"S"	 0.01960	 0.01960	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-10-29	"B"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-10-29	"S"	 0.01630	 0.01630	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-11-20	"B"	 0.02280	 0.02280	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-11-20	"S"	 0.02090	 0.02090	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-12-11	"B"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-12-11	"S"	 0.01560	 0.01560	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-01-08	"B"	 0.02280	 0.02280	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-01-08	"S"	 0.02280	 0.02280	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-02-25	"B"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-02-25	"S"	 0.01890	 0.01890	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-03-08	"B"	 0.01680	 0.01680	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-03-08	"S"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-03-22	"B"	 0.02830	 0.02830	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-03-22	"S"	 0.02980	 0.02980	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-04-05	"B"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-04-05	"S"	 0.02980	 0.02980	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-04-19	"B"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-04-19	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-05-06	"B"	 0.01960	 0.01960	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-05-06	"S"	 0.01550	 0.01550	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-05-20	"B"	 0.02040	 0.02040	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-05-20	"S"	 0.01640	 0.01640	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-06-03	"B"	 0.01210	 0.01210	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-06-03	"S"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-06-21	"B"	 0.01660	 0.01660	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-06-21	"S"	 0.01380	 0.01380	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-07-01	"B"	 0.01410	 0.01410	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-07-01	"S"	 0.02150	 0.02150	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-07-15	"B"	 0.01680	 0.01680	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-07-15	"S"	 0.02890	 0.02890	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-08-02	"B"	 0.01880	 0.01880	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-08-02	"S"	 0.05130	 0.05130	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-08-16	"B"	 0.01340	 0.01340	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-08-16	"S"	 0.02410	 0.02410	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-09-01	"B"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-09-01	"S"	 0.02160	 0.02160	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-09-16	"B"	 0.01790	 0.01790	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-09-16	"S"	 0.03130	 0.03130	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-10-04	"B"	 0.01840	 0.01840	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-10-04	"S"	 0.01650	 0.01650	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-10-18	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-10-18	"S"	 0.02190	 0.02190	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-11-17	"B"	 0.01420	 0.01420	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-11-17	"S"	 0.02230	 0.02230	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-12-15	"B"	 0.01550	 0.01550	" "	""	NA	""	""	""	""	""
"LE1.2"	2004-12-15	"S"	 0.01680	 0.01680	" "	""	NA	""	""	""	""	""
"LE1.2"	2005-01-18	"B"	 0.02820	 0.02820	" "	""	NA	""	""	""	""	""
"LE1.2"	2005-01-18	"S"	 0.02940	 0.02940	" "	""	NA	""	""	""	""	""
"LE1.2"	2005-02-10	"B"	 0.01880	 0.01880	" "	""	NA	""	""	""	""	""
"LE1.2"	2005-02-10	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"LE1.2"	2005-03-01	"B"	 0.01670	 0.01670	" "	""	NA	""	""	""	""	""
"LE1.2"	2005-03-01	"S"	 0.01910	 0.01910	" "	""	NA	""	""	""	""	""
