"station"	"date"	"layer"	"nh4f..Data.values"	"nh4f..Data.value2"	"nh4f.remark.codes"	"nh4f.value.codes"	"nh4f.reporting.level"	"nh4f.reporting.method"	"nh4f.reporting.units"	"nh4f.analyte.method"	"nh4f.analyte.name"	"nh4f.unique.code"
"CB5.1"	1990-07-16	"B"	 0.28200	 0.28200	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-16	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-24	"B"	 0.32500	 0.32500	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-24	"S"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-30	"B"	 0.16100	 0.16100	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-30	"S"	 0.06800	 0.06800	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-08	"B"	 0.16500	 0.16500	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-08	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1990-08-13	"B"	 0.10700	 0.10700	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-13	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1990-08-21	"B"	 0.24100	 0.24100	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-21	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-27	"B"	 0.37200	 0.37200	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-27	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1990-09-04	"B"	 0.13100	 0.13100	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-04	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-10	"B"	 0.14600	 0.14600	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-10	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1990-09-19	"B"	 0.06700	 0.06700	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-19	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1990-09-24	"B"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-24	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1990-10-09	"B"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-09	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-15	"B"	 0.28500	 0.28500	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-15	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-22	"B"	 0.03400	 0.03400	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-22	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-29	"B"	 0.06800	 0.06800	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-29	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-14	"B"	 0.07500	 0.07500	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-14	"S"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-19	"B"	 0.04500	 0.04500	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-19	"S"	 0.12200	 0.12200	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-10	"B"	 0.05700	 0.05700	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-10	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1990-12-18	"B"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-18	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-01-07	"B"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-07	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-17	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-17	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-11	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-11	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-02-18	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-18	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-04	"B"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-04	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-12	"B"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-03-12	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-03-18	"B"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-18	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-03-26	"B"	 0.03900	 0.03900	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-26	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-08	"B"	 0.09800	 0.09800	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-08	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-15	"B"	 0.05600	 0.05600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-15	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-22	"B"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-22	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-29	"B"	 0.09700	 0.09700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-29	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-06	"B"	 0.11200	 0.11200	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-06	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-05-13	"B"	 0.11300	 0.11300	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-13	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-20	"B"	 0.16700	 0.16700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-20	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-28	"B"	 0.20800	 0.20800	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-28	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-03	"B"	 0.14000	 0.14000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-03	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-10	"B"	 0.17900	 0.17900	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-10	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-17	"B"	 0.31100	 0.31100	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-17	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-06-24	"B"	 0.26700	 0.26700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-24	"S"	 0.05400	 0.05400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-08	"B"	 0.16500	 0.16500	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-08	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-15	"B"	 0.14800	 0.14800	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-15	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-22	"B"	 0.17400	 0.17400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-22	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-29	"B"	 0.25700	 0.25700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-29	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-05	"B"	 0.15700	 0.15700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-05	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-08-12	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-12	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-20	"B"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-20	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-26	"B"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-26	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-09-03	"B"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-03	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1991-09-09	"B"	 0.10600	 0.10600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-09	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-16	"B"	 0.14600	 0.14600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-16	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-23	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-23	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-01	"B"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-01	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-09	"B"	 0.04400	 0.04400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-09	"S"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-15	"B"	 0.07300	 0.07300	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-15	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-23	"B"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-23	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-06	"B"	 0.04500	 0.04500	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-06	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-12	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-12	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-02	"B"	 0.08000	 0.08000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-02	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-09	"B"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-09	"S"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-06	"B"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-06	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-22	"B"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-22	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-02-10	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-02-10	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-02-20	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-02-20	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-10	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-10	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-30	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-30	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-14	"B"	 0.03400	 0.03400	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-14	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-27	"B"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-27	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-05-11	"B"	 0.12900	 0.12900	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-05-11	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-05-26	"B"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-05-26	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-06-08	"B"	 0.16200	 0.16200	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-06-08	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-06-22	"B"	 0.27400	 0.27400	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-06-22	"S"	 0.07400	 0.07400	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-07-06	"B"	 0.21000	 0.21000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-07-06	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-07-20	"B"	 0.15000	 0.15000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-07-20	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-08-11	"B"	 0.20300	 0.20300	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-08-11	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-08-24	"B"	 0.14800	 0.14800	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-08-24	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-09-08	"B"	 0.11800	 0.11800	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-09-08	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-09-22	"B"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-09-22	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-10-06	"B"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-10-06	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1992-10-20	"B"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-10-20	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-11-17	"B"	 0.07600	 0.07600	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-11-17	"S"	 0.05600	 0.05600	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-12-07	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-12-07	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-01-04	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-01-04	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-02-08	"B"	 0.03900	 0.03900	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-02-08	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-09	"B"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-09	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-29	"B"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-29	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-12	"B"	 0.11400	 0.11400	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-12	"S"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-26	"B"	 0.19300	 0.19300	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-26	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-05-10	"B"	 0.17100	 0.17100	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-05-10	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-05-24	"B"	 0.15700	 0.15700	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-05-24	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-06-14	"B"	 0.17200	 0.17200	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-06-14	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-06-28	"B"	 0.25500	 0.25500	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-06-28	"S"	 0.06700	 0.06700	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-07-12	"B"	 0.20600	 0.20600	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-07-12	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-07-26	"B"	 0.26900	 0.26900	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-07-26	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-08-09	"B"	 0.29000	 0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-08-09	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-08-23	"B"	 0.20800	 0.20800	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-08-23	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-09-13	"B"	 0.12300	 0.12300	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-09-13	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-09-28	"B"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-09-28	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-10-12	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-10-12	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-10-25	"B"	 0.07600	 0.07600	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-10-25	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-11-15	"B"	 0.08100	 0.08100	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-11-15	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-12-06	"B"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-12-06	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-01-03	"B"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-01-03	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1994-02-07	"B"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-02-07	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1994-03-07	"B"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-03-07	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1994-03-21	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-03-21	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1994-04-04	"B"	 0.11400	 0.11400	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-04-04	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-04-18	"B"	 0.30800	 0.30800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-04-18	"S"	 0.04100	 0.04100	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-02	"B"	 0.13800	 0.13800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-02	"S"	 0.09600	 0.09600	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-25	"B"	 0.16300	 0.16300	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-25	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-13	"B"	 0.28200	 0.28200	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-13	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-27	"B"	 0.31000	 0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-27	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-11	"B"	 0.26300	 0.26300	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-11	"S"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-25	"B"	 0.27600	 0.27600	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-25	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-15	"B"	 0.15400	 0.15400	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-15	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-29	"B"	 0.15900	 0.15900	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-29	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1994-09-12	"B"	 0.11800	 0.11800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-09-12	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-09-26	"B"	 0.15800	 0.15800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-09-26	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1994-10-11	"B"	 0.18700	 0.18700	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-10-11	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-10-24	"B"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-10-24	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-11-14	"B"	 0.16600	 0.16600	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-11-14	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1994-12-12	"B"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-12-12	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-01-09	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-01-09	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-02-13	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-02-13	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-03-06	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-03-06	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-03-20	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-03-20	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-04-10	"B"	 0.06900	 0.06900	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-04-10	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-04-24	"B"	 0.07200	 0.07200	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-04-24	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-05-08	"B"	 0.06500	 0.06500	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-05-08	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-05-22	"B"	 0.13000	 0.13000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-05-22	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-06-05	"B"	 0.27200	 0.27200	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-06-05	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-06-19	"B"	 0.18800	 0.18800	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-06-19	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-07-10	"B"	 0.17600	 0.17600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-07-10	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-07-24	"B"	 0.26700	 0.26700	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-07-24	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-08-07	"B"	 0.36400	 0.36400	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-08-07	"S"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-08-21	"B"	 0.06700	 0.06700	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-08-21	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-09-05	"B"	 0.05600	 0.05600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-09-05	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-09-18	"B"	 0.10700	 0.10700	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-09-18	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-10-02	"B"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-10-02	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-10-16	"B"	 0.17600	 0.17600	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-10-16	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB5.1"	1995-11-13	"B"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-11-13	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-12-13	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
