"station"	"date"	"layer"	"tss..Data.values"	"tss..Data.value2"	"tss.remark.codes"	"tss.value.codes"	"tss.reporting.level"	"tss.reporting.method"	"tss.reporting.units"	"tss.analyte.method"	"tss.analyte.name"	"tss.unique.code"
"CB5.1"	1989-08-28	"S"	   5.70000	   5.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-11	"B"	  16.80000	  16.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-11	"S"	   7.70000	   7.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-25	"B"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-25	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-09	"B"	  27.20000	  27.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-09	"S"	   8.20000	   8.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-23	"B"	  10.20000	  10.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-23	"S"	   3.90000	   3.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-11-13	"B"	  38.80000	  38.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-11-13	"S"	   2.60000	   2.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-12-11	"B"	  31.30000	  31.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-12-11	"S"	   5.60000	   5.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-01-08	"B"	  15.80000	  15.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-01-08	"S"	   2.60000	   2.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-02-06	"B"	  17.30000	  17.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-02-06	"S"	   3.60000	   3.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-05	"B"	  18.10000	  18.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-05	"S"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-19	"B"	  11.90000	  11.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-19	"S"	   5.10000	   5.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-02	"B"	  10.20000	  10.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-02	"S"	   4.30000	   4.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-16	"B"	  10.20000	  10.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-16	"S"	   6.20000	   6.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-14	"B"	  13.40000	  13.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-14	"S"	  12.10000	  12.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-29	"B"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-29	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-11	"B"	   3.50000	   3.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-11	"S"	   3.60000	   3.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-25	"B"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-25	"S"	   4.70000	   4.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-12	"B"	   6.10000	   6.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-12	"S"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-16	"B"	   3.30000	   3.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-16	"S"	   7.80000	   7.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-24	"B"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-24	"S"	   6.60000	   6.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-30	"B"	   6.60000	   6.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-30	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-08	"B"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-08	"S"	   5.10000	   5.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-13	"B"	   6.60000	   6.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-13	"S"	   5.50000	   5.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-21	"B"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-21	"S"	   4.20000	   4.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-27	"B"	   2.20000	   2.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-27	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-04	"B"	   6.70000	   6.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-04	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-10	"B"	   3.30000	   3.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-10	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-19	"B"	   6.20000	   6.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-19	"S"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-24	"B"	  11.90000	  11.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-24	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-09	"B"	  13.90000	  13.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-09	"S"	   3.80000	   3.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-15	"B"	   6.10000	   6.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-15	"S"	   4.70000	   4.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-22	"B"	  10.50000	  10.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-22	"S"	   6.70000	   6.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-29	"B"	  75.20000	  75.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-29	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-14	"B"	  58.60000	  58.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-14	"S"	   2.60000	   2.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-19	"B"	  16.30000	  16.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-19	"S"	   6.50000	   6.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-10	"B"	  14.30000	  14.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-10	"S"	   3.10000	   3.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-18	"B"	   6.30000	   6.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-18	"S"	   3.10000	   3.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-07	"B"	  12.70000	  12.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-07	"S"	   2.80000	   2.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-17	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-17	"S"	   3.90000	   3.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-11	"B"	  20.30000	  20.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-11	"S"	   4.40000	   4.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-18	"B"	   9.20000	   9.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-18	"S"	   6.50000	   6.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-04	"B"	   7.20000	   7.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-04	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-12	"B"	  38.00000	  38.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-12	"S"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-18	"B"	  27.50000	  27.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-18	"S"	   4.20000	   4.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-26	"B"	  44.80000	  44.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-26	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-08	"B"	  11.30000	  11.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-08	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-15	"B"	  12.70000	  12.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-15	"S"	   4.10000	   4.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-22	"B"	  36.40000	  36.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-22	"S"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-29	"B"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-29	"S"	   4.10000	   4.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-06	"B"	   5.70000	   5.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-06	"S"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-13	"B"	   8.50000	   8.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-13	"S"	   2.60000	   2.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-20	"B"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-20	"S"	   3.00000	   3.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-28	"B"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-28	"S"	   3.30000	   3.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-03	"B"	   2.20000	   2.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-03	"S"	   4.10000	   4.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-10	"B"	   6.50000	   6.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-10	"S"	   5.20000	   5.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-17	"B"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-17	"S"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-24	"B"	  31.30000	  31.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-24	"S"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-08	"B"	   3.30000	   3.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-08	"S"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-15	"B"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-15	"S"	   7.50000	   7.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-22	"B"	   3.10000	   3.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-22	"S"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-29	"B"	   4.10000	   4.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-29	"S"	   3.00000	   3.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-05	"B"	   7.80000	   7.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-05	"S"	   3.80000	   3.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-12	"B"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-12	"S"	   3.70000	   3.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-20	"B"	   6.20000	   6.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-20	"S"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-26	"B"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-08-26	"S"	   5.20000	   5.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-03	"B"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-03	"S"	   7.10000	   7.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-09	"B"	   6.30000	   6.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-09	"S"	   3.30000	   3.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-16	"B"	   2.00000	   2.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-16	"S"	   2.30000	   2.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-23	"B"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-09-23	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-01	"B"	  14.60000	  14.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-01	"S"	   5.20000	   5.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-09	"B"	   5.80000	   5.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-09	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-15	"B"	   7.40000	   7.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-15	"S"	   2.50000	   2.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-23	"B"	   6.20000	   6.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-10-23	"S"	   3.80000	   3.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-06	"B"	  11.80000	  11.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-06	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-12	"B"	   5.60000	   5.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-11-12	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-02	"B"	  11.30000	  11.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-02	"S"	   1.60000	   1.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-09	"B"	   2.70000	   2.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-12-09	"S"	   3.70000	   3.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-06	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-06	"S"	   4.40000	   4.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-22	"B"	   6.10000	   6.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-01-22	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-02-10	"B"	  12.10000	  12.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-02-10	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-02-20	"B"	   9.20000	   9.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-02-20	"S"	   4.20000	   4.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-10	"B"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-10	"S"	   3.80000	   3.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-30	"B"	  18.20000	  18.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-03-30	"S"	   2.40000	   2.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-14	"B"	   5.20000	   5.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-14	"S"	   2.40000	   2.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-27	"B"	   4.20000	   4.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-04-27	"S"	   2.40000	   2.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-05-11	"B"	  31.80000	  31.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-05-11	"S"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-05-26	"B"	   8.90000	   8.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-05-26	"S"	   2.80000	   2.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-06-08	"B"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-06-08	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-06-22	"B"	   4.30000	   4.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-06-22	"S"	   5.10000	   5.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-07-06	"B"	   3.60000	   3.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-07-06	"S"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-07-20	"B"	   2.00000	   2.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-07-20	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-08-11	"B"	   4.20000	   4.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-08-11	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-08-24	"B"	   7.30000	   7.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-08-24	"S"	   3.30000	   3.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-09-08	"B"	   5.10000	   5.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-09-08	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-09-22	"B"	   7.90000	   7.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-09-22	"S"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-10-06	"B"	  10.20000	  10.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-10-06	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-10-20	"B"	  56.10000	  56.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-10-20	"S"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-11-17	"B"	   7.50000	   7.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-11-17	"S"	   3.70000	   3.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-12-07	"B"	  10.10000	  10.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1992-12-07	"S"	   3.50000	   3.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-01-04	"B"	  35.80000	  35.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-01-04	"S"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-02-08	"B"	  78.00000	  78.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-02-08	"S"	   9.60000	   9.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-09	"B"	  11.90000	  11.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-09	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-29	"B"	  16.70000	  16.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-03-29	"S"	   2.60000	   2.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-12	"B"	 172.50000	 172.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-12	"S"	   8.10000	   8.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-26	"B"	  64.20000	  64.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-04-26	"S"	   7.50000	   7.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-05-10	"B"	  69.30000	  69.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-05-10	"S"	   6.30000	   6.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-05-24	"B"	  10.10000	  10.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-05-24	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-06-14	"B"	   7.70000	   7.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-06-14	"S"	   4.30000	   4.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-06-28	"B"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-06-28	"S"	   5.60000	   5.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-07-12	"B"	   0.00000	   1.50000	"<"	""	NA	""	""	""	""	""
"CB5.1"	1993-07-12	"S"	   3.60000	   3.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-07-26	"B"	   1.90000	   1.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-07-26	"S"	   4.20000	   4.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-08-09	"B"	   4.30000	   4.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-08-09	"S"	   3.70000	   3.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-08-23	"B"	   3.60000	   3.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-08-23	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-09-13	"B"	   5.70000	   5.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-09-13	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-09-28	"B"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-09-28	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-10-12	"B"	  25.50000	  25.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-10-12	"S"	   5.70000	   5.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-10-25	"B"	   9.40000	   9.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-10-25	"S"	   3.50000	   3.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-11-15	"B"	  17.10000	  17.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-11-15	"S"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-12-06	"B"	  26.60000	  26.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1993-12-06	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-01-03	"B"	   7.90000	   7.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-01-03	"S"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-02-07	"B"	  20.90000	  20.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-02-07	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-03-07	"B"	   9.30000	   9.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-03-07	"S"	   2.90000	   2.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-03-21	"B"	   8.10000	   8.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-03-21	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-04-04	"B"	  27.60000	  27.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-04-04	"S"	   4.40000	   4.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-04-18	"B"	  11.50000	  11.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-04-18	"S"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-02	"B"	  17.80000	  17.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-02	"S"	   8.30000	   8.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-25	"B"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-05-25	"S"	   7.40000	   7.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-13	"B"	  22.80000	  22.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-13	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-27	"B"	   6.70000	   6.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-06-27	"S"	  28.40000	  28.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-11	"B"	   8.50000	   8.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-11	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-25	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-07-25	"S"	   3.80000	   3.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-15	"B"	  10.20000	  10.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-15	"S"	   4.10000	   4.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-29	"B"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-08-29	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-09-12	"B"	   5.10000	   5.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-09-12	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-09-26	"B"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-09-26	"S"	   9.60000	   9.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-10-11	"B"	  11.40000	  11.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-10-11	"S"	   6.90000	   6.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-10-24	"B"	  10.20000	  10.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-10-24	"S"	   5.50000	   5.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-11-14	"B"	  13.30000	  13.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-11-14	"S"	  22.20000	  22.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-12-12	"B"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"CB5.1"	1994-12-12	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-01-09	"B"	   9.60000	   9.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-01-09	"S"	   5.20000	   5.20000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-02-13	"B"	 107.70000	 107.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-02-13	"S"	   7.70000	   7.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-03-06	"B"	  41.50000	  41.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	1995-03-06	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
