"station"	"date"	"layer"	"do..Data.values"	"do..Data.value2"	"do.remark.codes"	"do.value.codes"	"do.reporting.level"	"do.reporting.method"	"do.reporting.units"	"do.analyte.method"	"do.analyte.name"	"do.unique.code"
"WT2.1"	1988-06-22	"S"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-07-20	"B"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-07-20	"S"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-08-11	"B"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-08-11	"S"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-09-22	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-09-22	"S"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-10-06	"B"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-10-06	"S"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-11-22	"B"	11.100000	11.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-11-22	"S"	11.100000	11.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-12-07	"B"	12.700000	12.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-12-07	"S"	12.700000	12.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-01-19	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-01-19	"S"	14.400000	14.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-02-16	"B"	14.500000	14.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-02-16	"S"	14.500000	14.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-03-22	"B"	12.300000	12.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-03-22	"S"	12.300000	12.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-04-06	"B"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-04-06	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-05-04	"B"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-05-04	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-06-15	"B"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-06-15	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-07-27	"B"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-07-27	"S"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-08-17	"B"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-08-17	"S"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-09-14	"B"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-09-14	"S"	 6.400000	 6.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-10-12	"B"	12.300000	12.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-10-12	"S"	12.300000	12.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-11-15	"B"	13.000000	13.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-11-15	"S"	13.100000	13.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-01-18	"B"	15.700000	15.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-01-18	"S"	15.600000	15.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-02-07	"B"	13.600000	13.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-02-07	"S"	13.600000	13.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-03-22	"B"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-03-22	"S"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-04-19	"B"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-04-19	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-05-17	"B"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-05-17	"S"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-06-14	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-06-14	"S"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-07-19	"B"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-07-19	"S"	 8.700000	 8.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-08-16	"B"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-08-16	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-09-13	"B"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-09-13	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-10-31	"B"	13.200000	13.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-10-31	"S"	12.400000	12.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-11-15	"B"	12.500000	12.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-11-15	"S"	12.600000	12.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-12-13	"B"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-12-13	"S"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-01-10	"B"	14.100000	14.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-01-10	"S"	14.000000	14.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-02-13	"B"	13.300000	13.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-02-13	"S"	13.300000	13.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-03-27	"B"	12.900000	12.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-03-27	"S"	12.900000	12.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-04-11	"B"	 9.700000	 9.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-04-11	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-05-09	"B"	11.300000	11.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-05-09	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-06-06	"B"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-06-06	"S"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-07-11	"B"	 8.200000	 8.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-07-11	"S"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-08-08	"B"	 6.000000	 6.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-08-08	"S"	 6.900000	 6.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-09-26	"B"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-09-26	"S"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-10-21	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-10-21	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-11-07	"B"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-11-07	"S"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-12-10	"B"	12.400000	12.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-12-10	"S"	12.400000	12.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-01-08	"B"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-01-08	"S"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-02-27	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-02-27	"S"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-04-01	"B"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-04-01	"S"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-04-16	"B"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-04-16	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-05-14	"B"	 9.700000	 9.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-05-14	"S"	 9.700000	 9.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-06-11	"B"	 5.700000	 5.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-06-11	"S"	 5.700000	 5.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-07-23	"B"	 6.400000	 6.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-07-23	"S"	 6.500000	 6.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-08-26	"B"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-08-26	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-09-24	"B"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-09-24	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-10-22	"B"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-10-22	"S"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-11-19	"B"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-11-19	"S"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-12-16	"B"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-12-16	"S"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-01-06	"B"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-01-06	"S"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-02-10	"B"	13.800000	13.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-02-10	"S"	13.700000	13.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-03-11	"B"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-03-11	"S"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-04-15	"B"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-04-15	"S"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-05-13	"B"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-05-13	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-06-30	"B"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-06-30	"S"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-07-15	"B"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-07-15	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-08-11	"B"	 8.200000	 8.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-08-11	"S"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-09-16	"B"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-09-16	"S"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-10-14	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-10-14	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-11-17	"B"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-11-17	"S"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-12-09	"B"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-12-09	"S"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-01-05	"B"	13.400000	13.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-01-05	"S"	13.400000	13.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-03-23	"B"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-03-23	"S"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-04-21	"B"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-04-21	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-05-26	"B"	 9.200000	 9.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-05-26	"S"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-06-29	"B"	 6.100000	 6.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-06-29	"S"	 6.100000	 6.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-07-27	"B"	 4.400000	 4.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-07-27	"S"	 4.600000	 4.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-08-31	"B"	 6.100000	 6.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-08-31	"S"	 6.100000	 6.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-09-28	"B"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-09-28	"S"	 9.100000	 9.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-10-27	"B"	 9.200000	 9.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-10-27	"S"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-11-16	"B"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-11-16	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-12-15	"B"	12.700000	12.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-12-15	"S"	12.700000	12.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-01-11	"B"	14.500000	14.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-01-11	"S"	14.400000	14.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-02-23	"B"	14.500000	14.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-02-23	"S"	14.500000	14.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-03-23	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-03-23	"S"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-04-26	"B"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-04-26	"S"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-05-25	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-05-25	"S"	 9.200000	 9.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-06-21	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-06-21	"S"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-07-26	"B"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-07-26	"S"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-08-23	"B"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-08-23	"S"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-09-21	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-09-21	"S"	 9.000000	 9.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-10-19	"B"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-10-19	"S"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-11-16	"B"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-11-16	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-03-14	"B"	12.400000	12.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-03-14	"S"	12.700000	12.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-04-11	"B"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-04-11	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-05-16	"B"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-05-16	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-06-27	"B"	 9.700000	 9.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-06-27	"S"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-07-11	"B"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-07-11	"S"	 9.500000	 9.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-08-08	"B"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-08-08	"S"	 8.700000	 8.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-09-12	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-09-12	"S"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-10-10	"B"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-10-10	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-11-21	"B"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-11-21	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-12-11	"B"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-12-11	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-02-13	"B"	13.800000	13.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-02-13	"S"	13.800000	13.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-03-20	"B"	12.300000	12.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-03-20	"S"	12.300000	12.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-04-17	"B"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-04-17	"S"	11.300000	11.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-05-15	"B"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-05-15	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-06-26	"B"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-06-26	"S"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-07-31	"B"	 6.400000	 6.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-07-31	"S"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-08-28	"B"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-08-28	"S"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-09-25	"B"	 9.900000	 9.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-09-25	"S"	11.100000	11.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-10-29	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-10-29	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-11-20	"B"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-11-20	"S"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-12-11	"B"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-12-11	"S"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-02-10	"B"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-02-10	"S"	11.300000	11.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-03-26	"B"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-03-26	"S"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-04-22	"B"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-04-22	"S"	12.500000	12.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-05-06	"B"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-05-06	"S"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-06-16	"B"	 6.600000	 6.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-06-16	"S"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-07-08	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-07-08	"S"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-08-06	"B"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-08-06	"S"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-09-16	"B"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-09-16	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-10-27	"B"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-10-27	"S"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-12-15	"B"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1998-12-15	"S"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-03-02	"B"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-03-02	"S"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-04-14	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-04-14	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-05-13	"B"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-05-13	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-06-22	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-06-22	"S"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-07-22	"B"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-07-22	"S"	 6.900000	 6.900000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-08-17	"B"	 7.200000	 7.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-08-17	"S"	 7.200000	 7.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-09-08	"B"	 8.000000	 8.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-09-08	"S"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-10-19	"B"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-10-19	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-11-04	"B"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-11-04	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-12-08	"B"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	1999-12-08	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-02-22	"B"	13.100000	13.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-02-22	"S"	13.100000	13.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-03-15	"B"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-03-15	"S"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-04-12	"B"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-04-12	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-05-10	"B"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-05-10	"S"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-06-14	"B"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-06-14	"S"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-07-12	"B"	 6.500000	 6.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-07-12	"S"	 6.500000	 6.500000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-08-09	"B"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-08-09	"S"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-09-27	"B"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-09-27	"S"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-10-12	"B"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-10-12	"S"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-11-15	"B"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	2000-11-15	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-02-15	"B"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-02-15	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-03-22	"B"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-03-22	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-04-04	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-04-04	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-05-09	"B"	 9.200000	 9.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-05-09	"S"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-06-13	"B"	 7.200000	 7.200000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-06-13	"S"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-07-11	"B"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-07-11	"S"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"WT2.1"	2001-08-16	"B"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
